,GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,longitude,latitude
1379,2018R1704,2018,R17,14/7/2018,14.6,1.9,0.0,M.C.G.,4:35 pm,"31,053",Melbourne,3.4,6.9,14.9,18.11,119,Western Bulldogs,4.1,6.6,9.9,10.9,69,144.983032,-37.818439
1380,2018R1705,2018,R17,14/7/2018,20.7,7.8,0.0,Carrara,7:25 pm,"13,061",Gold Coast,2.8,4.11,4.14,6.15,51,Essendon,2.4,4.6,8.1,13.17,95,153.35075,-28.00514
1381,2018R1706,2018,R17,14/7/2018,17.3,3.1,0.0,Sydney Showground,7:25 pm,"14,456",Greater Western Sydney,4.3,7.6,10.1,11.13,79,Richmond,2.6,6.1,6.15,10.17,77,151.18964,-33.70497
1382,2018R1707,2018,R17,15/7/2018,12.8,5.4,0.0,M.C.G.,1:10 pm,"53,439",Collingwood,4.4,6.9,8.1,9.13,67,West Coast,3.0,8.1,12.8,15.12,102,144.983032,-37.818439
1383,2018R1708,2018,R17,15/7/2018,12.8,5.4,0.0,Docklands,3:20 pm,"25,633",North Melbourne,5.1,6.2,12.5,15.8,98,Sydney,3.1,8.3,10.6,16.8,104,144.94846,-37.81835
1384,2018R1709,2018,R17,15/7/2018,17.8,8.8,23.4,Perth Stadium,2:40 pm,"33,190",Fremantle,1.0,1.7,5.1,8.11,59,Port Adelaide,2.3,2.3,4.6,7.8,50,115.79031,-31.94699
1385,2018R1801,2018,R18,20/7/2018,12.3,6.3,5.4,Docklands,7:50 pm,"36,269",St Kilda,1.2,2.3,5.7,8.9,57,Richmond,6.4,11.7,14.1,16.15,111,144.94846,-37.81835
1386,2018R1802,2018,R18,21/7/2018,13.1,5.2,0.8,M.C.G.,1:45 pm,"50,393",Collingwood,7.2,13.3,15.5,20.1,130,North Melbourne,2.3,5.6,7.7,9.1,64,144.983032,-37.818439
1387,2018R1803,2018,R18,21/7/2018,17.5,9.0,0.0,S.C.G.,2:10 pm,"32,565",Sydney,6.4,6.7,6.1,8.16,64,Gold Coast,1.5,7.7,9.12,12.16,88,149.11195,-35.24852
1388,2018R1804,2018,R18,21/7/2018,13.1,5.2,0.8,Docklands,4:35 pm,"31,564",Essendon,2.5,4.11,9.16,13.21,99,Fremantle,4.0,7.1,10.4,11.4,70,144.94846,-37.81835
1389,2018R1805,2018,R18,21/7/2018,20.2,9.8,0.0,Gabba,7:25 pm,"20,475",Brisbane Lions,4.1,8.2,9.7,13.1,88,Adelaide,3.4,9.7,12.11,13.15,93,145.6925,-36.2155
1390,2018R1806,2018,R18,21/7/2018,13.9,4.7,2.6,Kardinia Park,7:25 pm,"30,125",Geelong,2.1,5.3,8.4,16.4,100,Melbourne,2.3,5.8,11.9,14.14,98,117.797531,-22.69459
1391,2018R1807,2018,R18,22/7/2018,13.9,7.1,0.0,Docklands,1:10 pm,"30,405",Carlton,0.0,1.2,5.7,7.1,52,Hawthorn,4.3,8.7,11.13,18.16,124,144.94846,-37.81835
1392,2018R1808,2018,R18,22/7/2018,18.8,14.0,20.2,Perth Stadium,1:20 pm,"46,854",West Coast,6.4,8.9,9.15,14.16,100,Western Bulldogs,2.2,3.5,4.8,6.1,46,115.79031,-31.94699
1393,2018R1809,2018,R18,22/7/2018,17.9,9.5,0.0,Adelaide Oval,4:10 pm,"34,693",Port Adelaide,1.0,3.5,7.8,8.1,58,Greater Western Sydney,4.3,7.7,9.12,11.14,80,138.54396,-34.9017
1394,2018R1901,2018,R19,27/7/2018,18.5,8.4,0.0,Docklands,7:50 pm,"42,251",Essendon,2.3,6.7,11.11,15.19,109,Sydney,3.3,6.4,10.5,10.6,66,144.94846,-37.81835
1395,2018R1902,2018,R19,28/7/2018,17.5,8.6,0.8,M.C.G.,1:45 pm,"88,180",Richmond,5.2,8.3,11.6,16.9,105,Collingwood,2.1,7.1,11.2,12.5,77,144.983032,-37.818439
1396,2018R1903,2018,R19,28/7/2018,18.3,4.8,0.0,Kardinia Park,2:10 pm,"28,226",Geelong,2.4,7.6,11.11,18.12,120,Brisbane Lions,2.4,5.7,7.9,11.12,78,117.797531,-22.69459
1397,2018R1904,2018,R19,28/7/2018,22.1,4.2,0.0,Sydney Showground,4:35 pm,"12,014",Greater Western Sydney,2.0,5.2,11.5,13.8,86,St Kilda,1.6,3.1,6.11,8.13,61,151.18964,-33.70497
1398,2018R1905,2018,R19,28/7/2018,25.1,14.8,0.0,Carrara,7:25 pm,"10,776",Gold Coast,3.3,3.6,4.8,5.14,44,Carlton,1.2,3.4,10.6,12.7,79,153.35075,-28.00514
1399,2018R1906,2018,R19,28/7/2018,15.5,6.4,0.0,Adelaide Oval,7:10 pm,"45,880",Adelaide,4.4,6.8,7.1,10.17,77,Melbourne,3.1,5.7,12.11,13.12,90,138.54396,-34.9017
1400,2018R1907,2018,R19,29/7/2018,10.9,4.8,3.2,Bellerive Oval,1:10 pm,"11,176",North Melbourne,1.4,5.4,9.7,12.9,81,West Coast,2.0,5.1,6.2,6.5,41,147.36785,-42.87477
1401,2018R1908,2018,R19,29/7/2018,9.2,5.9,10.4,Eureka Stadium,3:20 pm,"6,450",Western Bulldogs,2.0,4.0,5.4,5.4,34,Port Adelaide,2.2,4.4,7.6,11.12,78,152.18954,-25.23522
1402,2018R1909,2018,R19,29/7/2018,19.8,11.4,0.0,Perth Stadium,2:40 pm,"41,845",Fremantle,3.3,3.5,4.8,7.11,53,Hawthorn,5.2,8.6,14.8,17.1,112,115.79031,-31.94699
1403,2018R2001,2018,R20,3/8/2018,18.1,8.5,0.0,M.C.G.,7:50 pm,"67,054",Richmond,4.2,6.6,10.11,12.13,85,Geelong,2.4,5.7,7.8,12.1,82,144.983032,-37.818439
1404,2018R2002,2018,R20,4/8/2018,14.7,6.9,2.2,M.C.G.,1:45 pm,"68,857",Hawthorn,3.1,9.3,13.5,16.11,107,Essendon,3.3,7.4,12.5,16.7,103,144.983032,-37.818439
1405,2018R2003,2018,R20,4/8/2018,27.1,11.7,0.0,Gabba,2:10 pm,"18,395",Brisbane Lions,6.0,9.2,13.4,16.8,104,North Melbourne,5.1,12.6,14.9,16.11,107,145.6925,-36.2155
1406,2018R2004,2018,R20,4/8/2018,17.9,9.9,1.8,Adelaide Oval,4:05 pm,"50,377",Adelaide,5.3,7.8,9.14,13.18,96,Port Adelaide,5.3,9.5,10.9,14.9,93,138.54396,-34.9017
1407,2018R2005,2018,R20,4/8/2018,20.7,11.3,0.0,S.C.G.,7:25 pm,"39,238",Sydney,3.2,4.4,9.6,11.7,73,Collingwood,4.1,7.3,7.6,10.11,71,149.11195,-35.24852
1408,2018R2006,2018,R20,4/8/2018,14.7,6.9,2.2,Docklands,7:25 pm,"20,748",St Kilda,4.2,7.4,7.9,9.14,68,Western Bulldogs,0.5,6.6,14.12,15.13,103,144.94846,-37.81835
1409,2018R2007,2018,R20,5/8/2018,16.7,9.4,0.2,Docklands,1:10 pm,"16,697",Carlton,1.2,4.3,6.4,7.4,46,Greater Western Sydney,5.5,12.6,16.1,23.13,151,144.94846,-37.81835
1410,2018R2008,2018,R20,5/8/2018,16.7,9.4,0.2,M.C.G.,3:20 pm,"23,072",Melbourne,9.3,14.6,16.12,21.17,143,Gold Coast,1.0,4.2,5.4,7.5,47,144.983032,-37.818439
1411,2018R2009,2018,R20,5/8/2018,14.5,7.5,12.2,Perth Stadium,2:40 pm,"57,375",West Coast,4.4,9.7,16.1,21.16,142,Fremantle,1.2,4.4,8.6,13.6,84,115.79031,-31.94699
1412,2018R2101,2018,R21,10/8/2018,19.4,8.5,0.0,Docklands,7:50 pm,"37,483",Essendon,5.3,10.8,14.13,18.14,122,St Kilda,4.4,6.8,7.1,11.13,79,144.94846,-37.81835
1413,2018R2102,2018,R21,11/8/2018,14.1,7.8,10.2,M.C.G.,1:45 pm,"59,529",Hawthorn,0.4,5.8,9.1,10.11,71,Geelong,2.4,2.6,5.8,8.12,60,144.983032,-37.818439
1414,2018R2103,2018,R21,11/8/2018,23.6,12.2,0.0,Carrara,2:10 pm,"18,102",Gold Coast,1.1,3.5,3.8,7.9,51,Richmond,4.4,8.5,15.9,19.11,125,153.35075,-28.00514
1415,2018R2104,2018,R21,11/8/2018,12.4,8.1,9.4,Adelaide Oval,4:05 pm,"32,534",Port Adelaide,5.1,6.2,9.2,9.4,58,West Coast,1.1,3.2,6.5,9.8,62,138.54396,-34.9017
1416,2018R2105,2018,R21,11/8/2018,16.4,0.4,0.0,Manuka Oval,7:25 pm,"13,249",Greater Western Sydney,4.4,6.9,11.14,15.16,106,Adelaide,4.3,7.7,10.9,13.14,92,149.1367,-35.31863
1417,2018R2106,2018,R21,11/8/2018,14.1,7.8,10.2,Docklands,7:25 pm,"33,390",Collingwood,1.3,5.7,11.14,14.2,104,Brisbane Lions,3.4,5.4,8.4,11.7,73,144.94846,-37.81835
1418,2018R2107,2018,R21,12/8/2018,14.8,4.0,6.8,Docklands,1:10 pm,"27,031",North Melbourne,2.2,9.5,11.1,12.13,85,Western Bulldogs,1.4,4.7,12.9,13.14,92,144.94846,-37.81835
1419,2018R2108,2018,R21,12/8/2018,14.8,4.0,6.8,M.C.G.,3:20 pm,"51,424",Melbourne,2.6,3.12,7.14,10.18,78,Sydney,1.1,7.2,13.6,13.9,87,144.983032,-37.818439
1420,2018R2109,2018,R21,12/8/2018,21.4,3.5,0.0,Perth Stadium,2:40 pm,"40,028",Fremantle,1.4,5.7,12.1,15.11,101,Carlton,3.6,7.8,7.1,10.12,72,115.79031,-31.94699
1421,2018R2201,2018,R22,17/8/2018,16.1,6.0,1.0,M.C.G.,7:50 pm,"76,424",Richmond,4.0,5.6,10.8,12.9,81,Essendon,2.3,4.4,7.5,11.7,73,144.983032,-37.818439
1422,2018R2202,2018,R22,18/8/2018,14.0,7.8,0.4,M.C.G.,1:45 pm,"46,286",Collingwood,4.2,9.7,10.11,17.13,115,Port Adelaide,4.1,7.2,9.4,10.4,64,144.983032,-37.818439
1423,2018R2203,2018,R22,18/8/2018,12.8,7.5,1.4,Kardinia Park,2:10 pm,"24,507",Geelong,1.5,11.6,17.9,24.14,158,Fremantle,3.2,3.2,3.5,3.7,25,117.797531,-22.69459
1424,2018R2204,2018,R22,18/8/2018,22.6,4.0,0.0,Sydney Showground,4:35 pm,"21,433",Greater Western Sydney,3.3,6.6,7.9,8.12,60,Sydney,1.2,4.3,5.9,11.14,80,151.18964,-33.70497
1425,2018R2205,2018,R22,18/8/2018,14.0,7.8,0.4,Docklands,7:25 pm,"24,795",St Kilda,1.3,6.6,10.9,11.1,76,Hawthorn,4.4,7.5,12.6,12.8,80,144.94846,-37.81835
1426,2018R2206,2018,R22,18/8/2018,24.6,9.4,0.0,Carrara,7:25 pm,"11,907",Gold Coast,1.2,6.4,8.6,11.8,74,Brisbane Lions,3.5,6.1,7.15,10.18,78,153.35075,-28.00514
1427,2018R2207,2018,R22,19/8/2018,12.4,5.7,10.8,Docklands,1:10 pm,"24,143",Carlton,2.2,4.4,5.6,7.7,49,Western Bulldogs,2.1,4.2,6.4,10.6,66,144.94846,-37.81835
1428,2018R2208,2018,R22,19/8/2018,24.3,7.3,0.0,Perth Stadium,1:20 pm,"55,824",West Coast,3.0,5.4,11.6,14.7,91,Melbourne,4.4,7.6,12.8,16.12,108,115.79031,-31.94699
1429,2018R2209,2018,R22,19/8/2018,13.9,9.8,0.8,Adelaide Oval,4:10 pm,"41,444",Adelaide,3.5,7.9,10.13,12.14,86,North Melbourne,3.2,3.5,6.7,11.11,77,138.54396,-34.9017
1430,2018R2301,2018,R23,24/8/2018,21.0,13.0,0.0,Adelaide Oval,7:20 pm,"39,168",Port Adelaide,1.1,5.6,9.7,13.11,89,Essendon,6.4,9.7,15.8,17.9,111,138.54396,-34.9017
1431,2018R2302,2018,R23,25/8/2018,16.0,2.3,0.0,Kardinia Park,1:45 pm,"28,004",Geelong,4.6,12.8,17.8,22.1,142,Gold Coast,2.1,3.2,4.8,5.1,40,117.797531,-22.69459
1432,2018R2303,2018,R23,25/8/2018,17.1,1.3,0.0,M.C.G.,2:10 pm,"56,998",Richmond,5.1,7.7,12.8,15.8,98,Western Bulldogs,6.0,8.3,11.6,14.11,95,144.983032,-37.818439
1433,2018R2304,2018,R23,25/8/2018,21.0,4.7,0.0,Perth Stadium,2:35 pm,"41,320",Fremantle,5.2,6.6,8.8,9.13,67,Collingwood,3.2,6.3,8.8,11.1,76,115.79031,-31.94699
1434,2018R2305,2018,R23,25/8/2018,17.1,1.3,0.0,Docklands,7:25 pm,"17,000",Carlton,1.4,5.5,7.8,8.13,61,Adelaide,5.4,13.6,20.8,26.9,165,144.94846,-37.81835
1435,2018R2306,2018,R23,25/8/2018,20.0,10.7,1.2,S.C.G.,7:25 pm,"39,660",Sydney,2.3,6.7,8.8,10.14,74,Hawthorn,2.4,3.6,7.8,12.11,83,149.11195,-35.24852
1436,2018R2307,2018,R23,26/8/2018,20.2,14.0,11.2,Gabba,1:10 pm,"16,367",Brisbane Lions,4.0,4.2,7.6,11.6,72,West Coast,5.4,9.7,12.12,14.14,98,145.6925,-36.2155
1437,2018R2308,2018,R23,26/8/2018,14.9,3.2,0.0,M.C.G.,3:20 pm,"37,285",Melbourne,4.2,7.6,12.9,15.12,102,Greater Western Sydney,4.1,5.5,5.8,8.9,57,144.983032,-37.818439
1438,2018R2309,2018,R23,26/8/2018,14.9,3.2,0.0,Docklands,4:40 pm,"19,866",St Kilda,3.3,6.4,11.6,14.1,94,North Melbourne,6.7,11.9,14.11,17.15,117,144.94846,-37.81835
1439,2018QF01,2018,QF,6/9/2018,20.1,11.7,0.2,M.C.G.,7:20 pm,"91,446",Richmond,2.2,5.7,10.13,13.17,95,Hawthorn,2.3,3.5,5.8,9.1,64,144.983032,-37.818439
1440,2018EF01,2018,EF,7/9/2018,14.5,7.0,3.6,M.C.G.,7:50 pm,"91,767",Melbourne,5.3,5.9,6.13,10.15,75,Geelong,0.2,2.4,3.8,6.1,46,144.983032,-37.818439
1441,2018EF02,2018,EF,8/9/2018,15.5,12.2,20.0,S.C.G.,4:20 pm,"40,350",Sydney,1.4,2.4,2.6,4.6,30,Greater Western Sydney,2.3,4.7,7.11,10.19,79,149.11195,-35.24852
1442,2018QF02,2018,QF,8/9/2018,20.1,10.7,2.6,Perth Stadium,6:10 pm,"59,585",West Coast,3.3,6.7,7.11,12.14,86,Collingwood,1.3,7.4,9.9,10.1,70,115.79031,-31.94699
1443,2018SF01,2018,SF,14/9/2018,22.9,9.0,0.0,M.C.G.,7:50 pm,"90,152",Hawthorn,3.1,3.7,6.9,10.11,71,Melbourne,3.1,6.2,12.5,16.8,104,144.983032,-37.818439
1444,2018SF02,2018,SF,15/9/2018,14.4,10.6,0.6,M.C.G.,7:25 pm,"72,504",Collingwood,3.6,4.9,6.12,9.15,69,Greater Western Sydney,0.2,4.2,7.3,9.5,59,144.983032,-37.818439
1445,2018PF01,2018,PF,21/9/2018,19.3,6.6,0.0,M.C.G.,7:50 pm,"94,959",Richmond,1.3,2.8,6.1,8.1,58,Collingwood,5.2,10.4,12.7,15.7,97,144.983032,-37.818439
1446,2018PF02,2018,PF,22/9/2018,28.0,8.2,0.0,Perth Stadium,1:20 pm,"59,608",West Coast,4.8,10.9,15.1,18.13,121,Melbourne,0.3,0.6,5.9,7.13,55,115.79031,-31.94699
1447,2018GF01,2018,GF,29/9/2018,14.0,4.0,1.7,M.C.G.,2:30 pm,"100,022",West Coast,2.2,4.3,8.7,11.13,79,Collingwood,5.1,6.3,8.7,11.8,74,144.983032,-37.818439
1448,2019R0101,2019,R1,21/3/2019,25.9,18.3,0.0,M.C.G.,7:25 pm,"85,016",Carlton,0.1,4.4,8.8,9.1,64,Richmond,5.4,7.8,10.9,14.13,97,144.983032,-37.818439
1449,2019R0102,2019,R1,22/3/2019,30.0,18.0,0.0,M.C.G.,7:50 pm,"78,017",Collingwood,3.5,4.9,7.1,9.11,65,Geelong,2.2,3.4,7.1,10.12,72,144.983032,-37.818439
1450,2019R0103,2019,R1,23/3/2019,31.4,18.9,5.0,M.C.G.,1:45 pm,"38,866",Melbourne,4.3,6.5,9.7,9.7,61,Port Adelaide,2.4,6.8,10.9,12.15,87,144.983032,-37.818439
1451,2019R0104,2019,R1,23/3/2019,23.7,18.7,0.0,Adelaide Oval,4:05 pm,"50,180",Adelaide,1.2,5.4,5.6,7.13,55,Hawthorn,2.4,6.7,9.14,12.15,87,138.54396,-34.9017
1452,2019R0105,2019,R1,23/3/2019,31.4,18.9,5.0,Docklands,7:25 pm,"32,303",Western Bulldogs,4.5,6.8,9.14,11.16,82,Sydney,1.2,1.5,5.6,9.11,65,144.94846,-37.81835
1453,2019R0106,2019,R1,23/3/2019,34.3,23.5,0.0,Gabba,7:20 pm,"20,029",Brisbane Lions,1.5,8.6,11.1,15.12,102,West Coast,6.2,7.5,7.5,8.1,58,145.6925,-36.2155
1454,2019R0107,2019,R1,24/3/2019,30.3,15.2,1.2,Docklands,1:10 pm,"20,291",St Kilda,4.1,9.4,12.4,13.7,85,Gold Coast,5.2,7.3,10.4,13.6,84,144.94846,-37.81835
1455,2019R0108,2019,R1,24/3/2019,31.7,19.0,0.6,Sydney Showground,3:20 pm,"15,424",Greater Western Sydney,3.2,7.8,10.13,16.16,112,Essendon,0.4,2.5,3.8,5.1,40,151.18964,-33.70497
1456,2019R0109,2019,R1,24/3/2019,25.3,11.0,0.0,Perth Stadium,3:20 pm,"40,033",Fremantle,5.4,11.9,16.13,21.15,141,North Melbourne,2.0,6.0,7.2,9.5,59,115.79031,-31.94699
1457,2019R0201,2019,R2,28/3/2019,28.5,9.7,0.0,M.C.G.,7:20 pm,"70,699",Richmond,2.2,6.3,9.4,10.6,66,Collingwood,3.2,7.3,12.4,17.8,110,144.983032,-37.818439
1458,2019R0202,2019,R2,29/3/2019,28.1,18.5,0.0,S.C.G.,7:50 pm,"32,575",Sydney,1.2,6.6,6.1,8.14,62,Adelaide,4.5,6.1,9.15,12.16,88,149.11195,-35.24852
1459,2019R0203,2019,R2,30/3/2019,17.8,8.4,2.2,Docklands,4:35 pm,"44,252",Essendon,0.2,4.5,7.8,9.11,65,St Kilda,2.7,7.9,8.12,10.16,76,144.94846,-37.81835
1460,2019R0204,2019,R2,30/3/2019,17.9,10.8,1.8,Adelaide Oval,4:40 pm,"41,552",Port Adelaide,4.2,8.5,9.8,13.1,88,Carlton,5.2,5.4,9.5,11.6,72,138.54396,-34.9017
1461,2019R0205,2019,R2,30/3/2019,16.8,8.3,0.0,Kardinia Park,7:25 pm,"27,561",Geelong,6.1,7.4,13.4,20.6,126,Melbourne,2.2,3.4,3.9,6.1,46,117.797531,-22.69459
1462,2019R0206,2019,R2,30/3/2019,30.7,14.1,0.0,Perth Stadium,5:10 pm,"54,985",West Coast,2.3,8.4,12.5,16.8,104,Greater Western Sydney,1.3,3.6,6.1,7.1,52,115.79031,-31.94699
1463,2019R0207,2019,R2,31/3/2019,19.7,8.8,2.0,Docklands,1:10 pm,"23,100",North Melbourne,3.4,7.5,9.8,13.9,87,Brisbane Lions,1.2,5.5,9.1,16.11,107,144.94846,-37.81835
1464,2019R0208,2019,R2,31/3/2019,19.7,8.8,2.0,M.C.G.,3:20 pm,"39,368",Hawthorn,4.2,5.3,12.7,13.9,87,Western Bulldogs,3.4,5.7,7.7,16.1,106,144.983032,-37.818439
1465,2019R0209,2019,R2,31/3/2019,24.9,14.9,2.6,Carrara,3:40 pm,"10,119",Gold Coast,2.4,4.8,4.16,7.19,61,Fremantle,2.3,4.5,7.7,8.1,58,153.35075,-28.00514
1466,2019R0301,2019,R3,4/4/2019,31.6,20.2,0.0,Adelaide Oval,7:20 pm,"45,631",Adelaide,3.6,4.9,9.12,10.15,75,Geelong,6.2,8.8,10.9,14.15,99,138.54396,-34.9017
1467,2019R0302,2019,R3,5/4/2019,28.7,12.1,0.0,M.C.G.,7:50 pm,"52,475",Melbourne,3.1,10.1,12.3,18.4,112,Essendon,6.4,8.6,15.6,20.1,130,144.983032,-37.818439
1468,2019R0303,2019,R3,6/4/2019,21.2,15.5,0.0,Docklands,1:45 pm,"39,290",Carlton,5.4,6.5,8.8,10.14,74,Sydney,6.1,9.5,11.9,14.9,93,144.94846,-37.81835
1469,2019R0304,2019,R3,6/4/2019,30.0,15.8,1.6,Sydney Showground,4:35 pm,"12,697",Greater Western Sydney,2.4,8.7,13.1,19.11,125,Richmond,3.6,5.1,9.14,10.16,76,151.18964,-33.70497
1470,2019R0305,2019,R3,6/4/2019,27.8,18.8,0.0,Gabba,6:25 pm,"19,958",Brisbane Lions,5.2,8.4,11.6,16.11,107,Port Adelaide,3.2,5.9,9.11,13.12,90,145.6925,-36.2155
1471,2019R0306,2019,R3,6/4/2019,21.2,15.5,0.0,M.C.G.,7:25 pm,"60,878",Collingwood,3.1,6.3,7.6,11.1,76,West Coast,1.2,7.6,10.8,15.8,98,144.983032,-37.818439
1472,2019R0307,2019,R3,7/4/2019,26.8,7.4,0.0,Docklands,2:20 pm,"22,499",Western Bulldogs,2.4,4.8,5.1,9.14,68,Gold Coast,6.4,7.6,8.11,10.13,73,144.94846,-37.81835
1473,2019R0308,2019,R3,7/4/2019,26.8,7.4,0.0,M.C.G.,3:20 pm,"36,174",Hawthorn,1.2,5.3,8.6,13.9,87,North Melbourne,4.3,6.6,7.11,10.11,71,144.983032,-37.818439
1474,2019R0309,2019,R3,7/4/2019,25.9,11.5,0.0,Perth Stadium,3:20 pm,"38,227",Fremantle,3.2,6.2,9.2,11.5,71,St Kilda,1.1,5.3,7.8,9.12,66,115.79031,-31.94699
1475,2019R0401,2019,R4,11/4/2019,20.0,11.7,0.0,S.C.G.,7:20 pm,"26,669",Sydney,5.4,8.1,9.11,11.12,78,Melbourne,3.2,8.4,12.7,15.1,100,149.11195,-35.24852
1476,2019R0402,2019,R4,12/4/2019,25.7,5.6,0.0,M.C.G.,7:50 pm,"59,257",Collingwood,1.2,4.6,6.9,11.12,78,Western Bulldogs,0.3,2.7,7.8,9.1,64,144.983032,-37.818439
1477,2019R0403,2019,R4,13/4/2019,21.8,9.6,0.0,Kardinia Park,1:45 pm,"28,780",Geelong,4.3,7.6,10.8,11.9,75,Greater Western Sydney,1.1,4.3,10.7,11.13,79,117.797531,-22.69459
1478,2019R0404,2019,R4,13/4/2019,21.3,9.2,0.0,M.C.G.,2:10 pm,"48,289",Essendon,7.2,11.6,13.8,17.1,112,Brisbane Lions,2.2,3.5,7.8,9.11,65,144.983032,-37.818439
1479,2019R0405,2019,R4,13/4/2019,23.6,12.8,0.0,Adelaide Oval,4:05 pm,"38,864",Port Adelaide,4.1,7.3,11.6,14.8,92,Richmond,2.5,6.8,11.8,15.9,99,138.54396,-34.9017
1480,2019R0406,2019,R4,13/4/2019,21.3,9.2,0.0,Docklands,7:25 pm,"17,207",North Melbourne,1.6,3.1,7.14,9.17,71,Adelaide,2.4,6.6,7.9,8.11,59,144.94846,-37.81835
1481,2019R0407,2019,R4,13/4/2019,28.8,18.0,0.0,Perth Stadium,6:10 pm,"58,219",West Coast,5.1,6.3,8.5,10.9,69,Fremantle,0.5,1.9,4.12,7.14,56,115.79031,-31.94699
1482,2019R0408,2019,R4,14/4/2019,26.2,17.3,0.2,Carrara,2:40 pm,"14,176",Gold Coast,3.1,4.4,5.8,8.11,59,Carlton,1.3,5.4,7.7,8.9,57,153.35075,-28.00514
1483,2019R0409,2019,R4,14/4/2019,23.5,10.3,0.0,Docklands,3:20 pm,"35,883",St Kilda,3.2,5.5,8.9,10.14,74,Hawthorn,3.2,6.5,10.8,10.9,69,144.94846,-37.81835
1484,2019R0501,2019,R5,18/4/2019,28.2,17.7,0.2,Gabba,7:35 pm,"34,017",Brisbane Lions,3.2,5.6,7.9,8.13,61,Collingwood,7.5,8.9,16.12,18.15,123,145.6925,-36.2155
1485,2019R0502,2019,R5,19/4/2019,22.8,8.0,0.0,Docklands,4:20 pm,"48,278",North Melbourne,1.6,3.7,4.12,7.16,58,Essendon,3.4,9.7,13.11,17.14,116,144.94846,-37.81835
1486,2019R0503,2019,R5,19/4/2019,17.1,10.5,23.4,Perth Stadium,6:10 pm,"49,290",West Coast,1.1,2.2,5.3,8.5,53,Port Adelaide,3.5,9.9,12.12,13.17,95,115.79031,-31.94699
1487,2019R0504,2019,R5,20/4/2019,25.8,9.8,0.0,Manuka Oval,1:45 pm,"11,277",Greater Western Sydney,3.6,7.9,10.13,11.16,82,Fremantle,4.4,8.7,10.9,16.1,106,149.1367,-35.31863
1488,2019R0505,2019,R5,20/4/2019,30.3,7.6,0.0,M.C.G.,4:35 pm,"35,558",Melbourne,3.3,4.5,4.8,7.13,55,St Kilda,4.1,7.2,12.5,15.5,95,144.983032,-37.818439
1489,2019R0506,2019,R5,20/4/2019,30.3,7.6,0.0,Docklands,7:25 pm,"40,053",Richmond,3.3,9.5,11.9,13.11,89,Sydney,2.1,4.2,6.3,10.7,67,144.94846,-37.81835
1490,2019R0507,2019,R5,21/4/2019,27.2,17.1,0.0,Docklands,1:10 pm,"35,069",Western Bulldogs,3.3,4.1,6.12,7.15,57,Carlton,5.3,8.5,11.6,15.11,101,144.94846,-37.81835
1491,2019R0508,2019,R5,21/4/2019,20.0,14.6,0.8,Adelaide Oval,4:10 pm,"40,847",Adelaide,1.3,6.7,12.9,18.11,119,Gold Coast,0.2,1.3,4.8,6.1,46,138.54396,-34.9017
1492,2019R0509,2019,R5,22/4/2019,17.2,12.8,1.0,M.C.G.,3:20 pm,"66,347",Hawthorn,4.2,7.7,10.1,13.12,90,Geelong,4.3,10.6,15.1,17.11,113,144.983032,-37.818439
1493,2019R0601,2019,R6,24/4/2019,23.4,14.0,0.0,M.C.G.,7:35 pm,"72,704",Richmond,3.1,5.4,7.9,12.13,85,Melbourne,4.1,4.2,5.5,6.6,42,144.983032,-37.818439
1494,2019R0602,2019,R6,25/4/2019,21.8,8.0,0.0,M.C.G.,3:20 pm,"92,241",Essendon,1.0,5.3,8.6,10.9,69,Collingwood,4.5,7.6,9.9,10.13,73,144.983032,-37.818439
1495,2019R0603,2019,R6,26/4/2019,18.7,15.1,0.2,Adelaide Oval,7:20 pm,"36,099",Port Adelaide,5.2,7.7,10.9,12.16,88,North Melbourne,2.3,3.3,6.6,11.6,72,138.54396,-34.9017
1496,2019R0604,2019,R6,27/4/2019,27.4,18.2,0.0,Carrara,1:45 pm,"13,694",Gold Coast,3.2,6.2,7.3,9.8,62,Brisbane Lions,2.5,6.8,11.1,16.15,111,153.35075,-28.00514
1497,2019R0605,2019,R6,27/4/2019,16.2,7.3,4.0,Docklands,4:35 pm,"28,404",St Kilda,3.6,5.6,8.7,10.8,68,Adelaide,3.0,8.1,10.6,15.7,97,144.94846,-37.81835
1498,2019R0606,2019,R6,27/4/2019,18.9,14.2,0.0,S.C.G.,7:25 pm,"29,780",Sydney,3.1,7.3,10.6,12.7,79,Greater Western Sydney,5.5,7.8,13.1,18.12,120,149.11195,-35.24852
1499,2019R0607,2019,R6,27/4/2019,28.9,9.8,0.0,Perth Stadium,6:10 pm,"43,732",Fremantle,4.3,6.7,9.9,13.1,88,Western Bulldogs,2.2,6.6,8.9,9.15,69,115.79031,-31.94699
1500,2019R0608,2019,R6,28/4/2019,20.6,10.7,0.0,York Park,3:20 pm,"15,888",Hawthorn,2.3,3.3,8.9,13.15,93,Carlton,6.3,8.4,9.8,13.1,88,149.11195,-35.24852
